Date,Purchase_Bid,Sell_Bid,MCV,Final_Scheduled_Volume,MCP,Weighted_MCP_lag_1,Weighted_MCP_lag_2,Weighted_MCP_lag_3,Weighted_MCP_lag_4,Weighted_MCP_lag_5,Weighted_MCP_lag_6,Weighted_MCP_lag_7,Purchase_Bid_lag_1,Purchase_Bid_lag_2,Purchase_Bid_lag_3,Purchase_Bid_lag_4,Purchase_Bid_lag_5,Purchase_Bid_lag_6,Purchase_Bid_lag_7,Sell_Bid_lag_1,Sell_Bid_lag_2,Sell_Bid_lag_3,Sell_Bid_lag_4,Sell_Bid_lag_5,Sell_Bid_lag_6,Sell_Bid_lag_7
2023-11-24,341365.31,280900.96,195343.64,195343.64,4537.66,4442.19,4198.04,4179.99,4569.67,3617.37,4025.2,3794.9,352612.67,311276.61,328558.35,325764.55,280579.04,289555.21,245583.55,299778.84,314545.05,318907.33,296232.18,335154.29,316622.87,318933.7
2023-11-25,332092.17,338792.11,208741.29,208741.29,4057.92,4551.66,4442.19,4198.04,4179.99,4569.67,3617.37,4025.2,341365.31,352612.67,311276.61,328558.35,325764.55,280579.04,289555.21,280900.96,299778.84,314545.05,318907.33,296232.18,335154.29,316622.87
2023-11-26,241443.01,362112.75,157545.76,157545.76,3233.77,4123.83,4551.66,4442.19,4198.04,4179.99,4569.67,3617.37,332092.17,341365.31,352612.67,311276.61,328558.35,325764.55,280579.04,338792.11,280900.96,299778.84,314545.05,318907.33,296232.18,335154.29
2023-11-27,269606.81,320498.6,173655.28,173655.28,3614.53,3299.93,4123.83,4551.66,4442.19,4198.04,4179.99,4569.67,241443.01,332092.17,341365.31,352612.67,311276.61,328558.35,325764.55,362112.75,338792.11,280900.96,299778.84,314545.05,318907.33,296232.18
2023-11-28,245421.48,297495.26,153258.28,153258.28,3499.65,3720.55,3299.93,4123.83,4551.66,4442.19,4198.04,4179.99,269606.81,241443.01,332092.17,341365.31,352612.67,311276.61,328558.35,320498.6,362112.75,338792.11,280900.96,299778.84,314545.05,318907.33
2023-11-29,245050.29,293983.66,142622.65,142622.65,3767.31,3596.53,3720.55,3299.93,4123.83,4551.66,4442.19,4198.04,245421.48,269606.81,241443.01,332092.17,341365.31,352612.67,311276.61,297495.26,320498.6,362112.75,338792.11,280900.96,299778.84,314545.05
2023-11-30,231852.69,285626.14,140589.08,140589.08,3687.65,3963.89,3596.53,3720.55,3299.93,4123.83,4551.66,4442.19,245050.29,245421.48,269606.81,241443.01,332092.17,341365.31,352612.67,293983.66,297495.26,320498.6,362112.75,338792.11,280900.96,299778.84
2023-12-01,203293.18,284665.54,137514.85,137514.85,3880.09,3920.9,3963.89,3596.53,3720.55,3299.93,4123.83,4551.66,231852.69,245050.29,245421.48,269606.81,241443.01,332092.17,341365.31,285626.14,293983.66,297495.26,320498.6,362112.75,338792.11,280900.96
2023-12-02,222822.5,291017.49,157587.31,157587.31,3860.54,4173.46,3920.9,3963.89,3596.53,3720.55,3299.93,4123.83,203293.18,231852.69,245050.29,245421.48,269606.81,241443.01,332092.17,284665.54,285626.14,293983.66,297495.26,320498.6,362112.75,338792.11
2023-12-03,185467.09,336815.06,143444.92,143444.92,3060.6,4001.94,4173.46,3920.9,3963.89,3596.53,3720.55,3299.93,222822.5,203293.18,231852.69,245050.29,245421.48,269606.81,241443.01,291017.49,284665.54,285626.14,293983.66,297495.26,320498.6,362112.75
2023-12-04,186301.44,296083.77,135434.19,135434.19,3339.39,3115.12,4001.94,4173.46,3920.9,3963.89,3596.53,3720.55,185467.09,222822.5,203293.18,231852.69,245050.29,245421.48,269606.81,336815.06,291017.49,284665.54,285626.14,293983.66,297495.26,320498.6
2023-12-05,191511.75,293773.49,136826.29,136826.29,3403.99,3442.59,3115.12,4001.94,4173.46,3920.9,3963.89,3596.53,186301.44,185467.09,222822.5,203293.18,231852.69,245050.29,245421.48,296083.77,336815.06,291017.49,284665.54,285626.14,293983.66,297495.26
2023-12-06,185072.89,314548.06,139123.3,139123.3,3300.12,3532.34,3442.59,3115.12,4001.94,4173.46,3920.9,3963.89,191511.75,186301.44,185467.09,222822.5,203293.18,231852.69,245050.29,293773.49,296083.77,336815.06,291017.49,284665.54,285626.14,293983.66
2023-12-07,232534.93,305207.23,156886.02,156886.02,3864.3,3471.54,3532.34,3442.59,3115.12,4001.94,4173.46,3920.9,185072.89,191511.75,186301.44,185467.09,222822.5,203293.18,231852.69,314548.06,293773.49,296083.77,336815.06,291017.49,284665.54,285626.14
2023-12-08,246458.84,296177.11,170055.51,170055.51,4101.27,4191.64,3471.54,3532.34,3442.59,3115.12,4001.94,4173.46,232534.93,185072.89,191511.75,186301.44,185467.09,222822.5,203293.18,305207.23,314548.06,293773.49,296083.77,336815.06,291017.49,284665.54
2023-12-09,210692.48,356679.68,155886.37,155886.37,3699.59,4469.35,4191.64,3471.54,3532.34,3442.59,3115.12,4001.94,246458.84,232534.93,185072.89,191511.75,186301.44,185467.09,222822.5,296177.11,305207.23,314548.06,293773.49,296083.77,336815.06,291017.49
2023-12-10,196048.32,352434.26,140891.41,140891.41,3071.37,4021.63,4469.35,4191.64,3471.54,3532.34,3442.59,3115.12,210692.48,246458.84,232534.93,185072.89,191511.75,186301.44,185467.09,356679.68,296177.11,305207.23,314548.06,293773.49,296083.77,336815.06
2023-12-11,242876.46,326590.41,152894.54,152894.54,4072.33,3151.59,4021.63,4469.35,4191.64,3471.54,3532.34,3442.59,196048.32,210692.48,246458.84,232534.93,185072.89,191511.75,186301.44,352434.26,356679.68,296177.11,305207.23,314548.06,293773.49,296083.77
2023-12-12,279469.99,303552.86,161216.92,161216.92,4390.94,4181.95,3151.59,4021.63,4469.35,4191.64,3471.54,3532.34,242876.46,196048.32,210692.48,246458.84,232534.93,185072.89,191511.75,326590.41,352434.26,356679.68,296177.11,305207.23,314548.06,293773.49
2023-12-13,312669.1,305433.52,177896.24,177896.24,4859.4,4580.79,4181.95,3151.59,4021.63,4469.35,4191.64,3471.54,279469.99,242876.46,196048.32,210692.48,246458.84,232534.93,185072.89,303552.86,326590.41,352434.26,356679.68,296177.11,305207.23,314548.06
2023-12-14,305763.36,281723.74,166844.19,166844.19,5033.55,4974.82,4580.79,4181.95,3151.59,4021.63,4469.35,4191.64,312669.1,279469.99,242876.46,196048.32,210692.48,246458.84,232534.93,305433.52,303552.86,326590.41,352434.26,356679.68,296177.11,305207.23
2023-12-15,301546.59,285917.77,162366.99,162366.99,4916.79,5199.99,4974.82,4580.79,4181.95,3151.59,4021.63,4469.35,305763.36,312669.1,279469.99,242876.46,196048.32,210692.48,246458.84,281723.74,305433.52,303552.86,326590.41,352434.26,356679.68,296177.11
2023-12-16,299137.39,272225.31,151364.29,151364.29,5027.81,5030.5,5199.99,4974.82,4580.79,4181.95,3151.59,4021.63,301546.59,305763.36,312669.1,279469.99,242876.46,196048.32,210692.48,285917.77,281723.74,305433.52,303552.86,326590.41,352434.26,356679.68
2023-12-17,223951.52,324523.18,154636.17,154636.17,3557.75,5060.32,5030.5,5199.99,4974.82,4580.79,4181.95,3151.59,299137.39,301546.59,305763.36,312669.1,279469.99,242876.46,196048.32,272225.31,285917.77,281723.74,305433.52,303552.86,326590.41,352434.26
2023-12-18,250287.89,331934.59,161142.41,161142.41,4012.4,3650.34,5060.32,5030.5,5199.99,4974.82,4580.79,4181.95,223951.52,299137.39,301546.59,305763.36,312669.1,279469.99,242876.46,324523.18,272225.31,285917.77,281723.74,305433.52,303552.86,326590.41
2023-12-19,249943.55,305241.76,154512.46,154512.46,4494.99,4125.96,3650.34,5060.32,5030.5,5199.99,4974.82,4580.79,250287.89,223951.52,299137.39,301546.59,305763.36,312669.1,279469.99,331934.59,324523.18,272225.31,285917.77,281723.74,305433.52,303552.86
2023-12-20,266731.45,287889.58,149174.08,149174.08,4785.8,4589.11,4125.96,3650.34,5060.32,5030.5,5199.99,4974.82,249943.55,250287.89,223951.52,299137.39,301546.59,305763.36,312669.1,305241.76,331934.59,324523.18,272225.31,285917.77,281723.74,305433.52
2023-12-21,302505.79,287157.8,152865.98,152865.98,5177.72,4917.01,4589.11,4125.96,3650.34,5060.32,5030.5,5199.99,266731.45,249943.55,250287.89,223951.52,299137.39,301546.59,305763.36,287889.58,305241.76,331934.59,324523.18,272225.31,285917.77,281723.74
2023-12-22,348946.14,261738.24,151944.35,151944.35,5723.86,5248.24,4917.01,4589.11,4125.96,3650.34,5060.32,5030.5,302505.79,266731.45,249943.55,250287.89,223951.52,299137.39,301546.59,287157.8,287889.58,305241.76,331934.59,324523.18,272225.31,285917.77
2023-12-23,318176.73,254852.61,145346.28,145346.28,5977.95,5708.22,5248.24,4917.01,4589.11,4125.96,3650.34,5060.32,348946.14,302505.79,266731.45,249943.55,250287.89,223951.52,299137.39,261738.24,287157.8,287889.58,305241.76,331934.59,324523.18,272225.31
2023-12-24,261015.47,313337.54,151084.46,151084.46,4140.64,5891.95,5708.22,5248.24,4917.01,4589.11,4125.96,3650.34,318176.73,348946.14,302505.79,266731.45,249943.55,250287.89,223951.52,254852.61,261738.24,287157.8,287889.58,305241.76,331934.59,324523.18
2023-12-25,293836.83,263953.84,134770.11,134770.11,4703.72,4279.48,5891.95,5708.22,5248.24,4917.01,4589.11,4125.96,261015.47,318176.73,348946.14,302505.79,266731.45,249943.55,250287.89,313337.54,254852.61,261738.24,287157.8,287889.58,305241.76,331934.59
2023-12-26,316960.32,263290.43,149639.88,149639.88,5887.18,4562.09,4279.48,5891.95,5708.22,5248.24,4917.01,4589.11,293836.83,261015.47,318176.73,348946.14,302505.79,266731.45,249943.55,263953.84,313337.54,254852.61,261738.24,287157.8,287889.58,305241.76
2023-12-27,346389.57,254103.73,152249.7,152249.7,6124.52,5822.8,4562.09,4279.48,5891.95,5708.22,5248.24,4917.01,316960.32,293836.83,261015.47,318176.73,348946.14,302505.79,266731.45,263290.43,263953.84,313337.54,254852.61,261738.24,287157.8,287889.58
2023-12-28,339948.95,271975.2,164039.8,164039.8,5934.88,6103.71,5822.8,4562.09,4279.48,5891.95,5708.22,5248.24,346389.57,316960.32,293836.83,261015.47,318176.73,348946.14,302505.79,254103.73,263290.43,263953.84,313337.54,254852.61,261738.24,287157.8
2023-12-29,338771.36,294339.56,167863.97,167863.97,5693.3,5938.28,6103.71,5822.8,4562.09,4279.48,5891.95,5708.22,339948.95,346389.57,316960.32,293836.83,261015.47,318176.73,348946.14,271975.2,254103.73,263290.43,263953.84,313337.54,254852.61,261738.24
2023-12-30,337444.55,272850.34,157730.25,157730.25,5850.06,5747.11,5938.28,6103.71,5822.8,4562.09,4279.48,5891.95,338771.36,339948.95,346389.57,316960.32,293836.83,261015.47,318176.73,294339.56,271975.2,254103.73,263290.43,263953.84,313337.54,254852.61
2023-12-31,274720.0,310274.13,164320.82,164320.82,5010.38,5910.77,5747.11,5938.28,6103.71,5822.8,4562.09,4279.48,337444.55,338771.36,339948.95,346389.57,316960.32,293836.83,261015.47,272850.34,294339.56,271975.2,254103.73,263290.43,263953.84,313337.54
2024-01-01,290276.97,323576.93,177609.37,177609.37,5221.65,5368.16,5910.77,5747.11,5938.28,6103.71,5822.8,4562.09,274720.0,337444.55,338771.36,339948.95,346389.57,316960.32,293836.83,310274.13,272850.34,294339.56,271975.2,254103.73,263290.43,263953.84
2024-01-02,307354.13,294033.7,165873.11,165873.11,5575.56,5510.02,5368.16,5910.77,5747.11,5938.28,6103.71,5822.8,290276.97,274720.0,337444.55,338771.36,339948.95,346389.57,316960.32,323576.93,310274.13,272850.34,294339.56,271975.2,254103.73,263290.43
2024-01-03,261073.67,308382.67,158148.8,158148.8,5076.23,5804.13,5510.02,5368.16,5910.77,5747.11,5938.28,6103.71,307354.13,290276.97,274720.0,337444.55,338771.36,339948.95,346389.57,294033.7,323576.93,310274.13,272850.34,294339.56,271975.2,254103.73
2024-01-04,334977.0,308406.24,175979.09,175979.09,5574.8,5431.58,5804.13,5510.02,5368.16,5910.77,5747.11,5938.28,261073.67,307354.13,290276.97,274720.0,337444.55,338771.36,339948.95,308382.67,294033.7,323576.93,310274.13,272850.34,294339.56,271975.2
2024-01-05,370424.01,300997.96,180627.34,180627.34,5693.79,5672.05,5431.58,5804.13,5510.02,5368.16,5910.77,5747.11,334977.0,261073.67,307354.13,290276.97,274720.0,337444.55,338771.36,308406.24,308382.67,294033.7,323576.93,310274.13,272850.34,294339.56
2024-01-06,324946.49,286664.66,175617.39,175617.39,5698.24,5894.56,5672.05,5431.58,5804.13,5510.02,5368.16,5910.77,370424.01,334977.0,261073.67,307354.13,290276.97,274720.0,337444.55,300997.96,308406.24,308382.67,294033.7,323576.93,310274.13,272850.34
2024-01-07,279388.69,305203.61,177341.29,177341.29,5078.34,5900.1,5894.56,5672.05,5431.58,5804.13,5510.02,5368.16,324946.49,370424.01,334977.0,261073.67,307354.13,290276.97,274720.0,286664.66,300997.96,308406.24,308382.67,294033.7,323576.93,310274.13
2024-01-08,314634.53,284617.87,169734.57,169734.57,5767.05,5509.53,5900.1,5894.56,5672.05,5431.58,5804.13,5510.02,279388.69,324946.49,370424.01,334977.0,261073.67,307354.13,290276.97,305203.61,286664.66,300997.96,308406.24,308382.67,294033.7,323576.93
2024-01-09,291554.04,308026.6,176334.64,176334.64,5191.33,5976.61,5509.53,5900.1,5894.56,5672.05,5431.58,5804.13,314634.53,279388.69,324946.49,370424.01,334977.0,261073.67,307354.13,284617.87,305203.61,286664.66,300997.96,308406.24,308382.67,294033.7
2024-01-10,331156.46,331713.67,195502.85,195502.85,5547.23,5324.97,5976.61,5509.53,5900.1,5894.56,5672.05,5431.58,291554.04,314634.53,279388.69,324946.49,370424.01,334977.0,261073.67,308026.6,284617.87,305203.61,286664.66,300997.96,308406.24,308382.67
2024-01-11,316956.96,360614.93,197335.21,197335.21,5204.93,5600.95,5324.97,5976.61,5509.53,5900.1,5894.56,5672.05,331156.46,291554.04,314634.53,279388.69,324946.49,370424.01,334977.0,331713.67,308026.6,284617.87,305203.61,286664.66,300997.96,308406.24
2024-01-12,313859.46,359543.12,195872.0,195872.0,5189.45,5402.85,5600.95,5324.97,5976.61,5509.53,5900.1,5894.56,316956.96,331156.46,291554.04,314634.53,279388.69,324946.49,370424.01,360614.93,331713.67,308026.6,284617.87,305203.61,286664.66,300997.96
2024-01-13,306894.34,355256.89,185317.18,185317.18,5231.07,5305.98,5402.85,5600.95,5324.97,5976.61,5509.53,5900.1,313859.46,316956.96,331156.46,291554.04,314634.53,279388.69,324946.49,359543.12,360614.93,331713.67,308026.6,284617.87,305203.61,286664.66
2024-01-14,284744.78,348943.92,178291.94,178291.94,4293.63,5519.68,5305.98,5402.85,5600.95,5324.97,5976.61,5509.53,306894.34,313859.46,316956.96,331156.46,291554.04,314634.53,279388.69,355256.89,359543.12,360614.93,331713.67,308026.6,284617.87,305203.61
2024-01-15,326590.64,307650.28,174438.98,174438.98,5798.16,4512.62,5519.68,5305.98,5402.85,5600.95,5324.97,5976.61,284744.78,306894.34,313859.46,316956.96,331156.46,291554.04,314634.53,348943.92,355256.89,359543.12,360614.93,331713.67,308026.6,284617.87
2024-01-16,331239.11,283748.16,165866.6,165866.6,6019.62,6052.26,4512.62,5519.68,5305.98,5402.85,5600.95,5324.97,326590.64,284744.78,306894.34,313859.46,316956.96,331156.46,291554.04,307650.28,348943.92,355256.89,359543.12,360614.93,331713.67,308026.6
2024-01-17,331362.74,281687.11,171061.05,171061.05,5900.7,6218.95,6052.26,4512.62,5519.68,5305.98,5402.85,5600.95,331239.11,326590.64,284744.78,306894.34,313859.46,316956.96,331156.46,283748.16,307650.28,348943.92,355256.89,359543.12,360614.93,331713.67
2024-01-18,358700.03,270017.26,175151.98,175151.98,6178.47,6273.93,6218.95,6052.26,4512.62,5519.68,5305.98,5402.85,331362.74,331239.11,326590.64,284744.78,306894.34,313859.46,316956.96,281687.11,283748.16,307650.28,348943.92,355256.89,359543.12,360614.93
2024-01-19,374128.68,265646.77,173022.49,173022.49,6354.83,6483.29,6273.93,6218.95,6052.26,4512.62,5519.68,5305.98,358700.03,331362.74,331239.11,326590.64,284744.78,306894.34,313859.46,270017.26,281687.11,283748.16,307650.28,348943.92,355256.89,359543.12
2024-01-20,385933.33,256611.16,170267.96,170267.96,6538.15,6571.9,6483.29,6273.93,6218.95,6052.26,4512.62,5519.68,374128.68,358700.03,331362.74,331239.11,326590.64,284744.78,306894.34,265646.77,270017.26,281687.11,283748.16,307650.28,348943.92,355256.89
2024-01-21,306685.71,278862.72,172800.56,172800.56,5731.82,6584.35,6571.9,6483.29,6273.93,6218.95,6052.26,4512.62,385933.33,374128.68,358700.03,331362.74,331239.11,326590.64,284744.78,256611.16,265646.77,270017.26,281687.11,283748.16,307650.28,348943.92
2024-01-22,393013.51,263095.99,177953.24,177953.24,6623.44,6002.46,6584.35,6571.9,6483.29,6273.93,6218.95,6052.26,306685.71,385933.33,374128.68,358700.03,331362.74,331239.11,326590.64,278862.72,256611.16,265646.77,270017.26,281687.11,283748.16,307650.28
2024-01-23,385268.59,263495.22,174003.07,174003.07,6509.85,6837.85,6002.46,6584.35,6571.9,6483.29,6273.93,6218.95,393013.51,306685.71,385933.33,374128.68,358700.03,331362.74,331239.11,263095.99,278862.72,256611.16,265646.77,270017.26,281687.11,283748.16
2024-01-24,427446.17,256208.27,183783.23,183783.23,6727.38,6665.22,6837.85,6002.46,6584.35,6571.9,6483.29,6273.93,385268.59,393013.51,306685.71,385933.33,374128.68,358700.03,331362.74,263495.22,263095.99,278862.72,256611.16,265646.77,270017.26,281687.11
2024-01-25,427262.48,264134.52,185658.62,185658.62,6660.6,6808.5,6665.22,6837.85,6002.46,6584.35,6571.9,6483.29,427446.17,385268.59,393013.51,306685.71,385933.33,374128.68,358700.03,256208.27,263495.22,263095.99,278862.72,256611.16,265646.77,270017.26
2024-01-26,361013.76,289231.95,194577.45,194577.45,5945.7,6812.18,6808.5,6665.22,6837.85,6002.46,6584.35,6571.9,427262.48,427446.17,385268.59,393013.51,306685.71,385933.33,374128.68,264134.52,256208.27,263495.22,263095.99,278862.72,256611.16,265646.77
2024-01-27,379475.81,266431.44,178444.43,178444.43,6505.84,6414.07,6812.18,6808.5,6665.22,6837.85,6002.46,6584.35,361013.76,427262.48,427446.17,385268.59,393013.51,306685.71,385933.33,289231.95,264134.52,256208.27,263495.22,263095.99,278862.72,256611.16
2024-01-28,323316.44,300500.15,197597.34,197597.34,5752.56,6609.4,6414.07,6812.18,6808.5,6665.22,6837.85,6002.46,379475.81,361013.76,427262.48,427446.17,385268.59,393013.51,306685.71,266431.44,289231.95,264134.52,256208.27,263495.22,263095.99,278862.72
2024-01-29,393486.32,296377.49,196282.27,196282.27,6305.89,5921.2,6609.4,6414.07,6812.18,6808.5,6665.22,6837.85,323316.44,379475.81,361013.76,427262.48,427446.17,385268.59,393013.51,300500.15,266431.44,289231.95,264134.52,256208.27,263495.22,263095.99
2024-01-30,416253.34,264820.24,182384.16,182384.16,6492.11,6393.44,5921.2,6609.4,6414.07,6812.18,6808.5,6665.22,393486.32,323316.44,379475.81,361013.76,427262.48,427446.17,385268.59,296377.49,300500.15,266431.44,289231.95,264134.52,256208.27,263495.22
2024-01-31,392643.08,268091.01,178968.01,178968.01,6355.07,6512.78,6393.44,5921.2,6609.4,6414.07,6812.18,6808.5,416253.34,393486.32,323316.44,379475.81,361013.76,427262.48,427446.17,264820.24,296377.49,300500.15,266431.44,289231.95,264134.52,256208.27
2024-02-01,348900.74,239216.2,155837.68,155837.68,6488.42,6402.73,6512.78,6393.44,5921.2,6609.4,6414.07,6812.18,392643.08,416253.34,393486.32,323316.44,379475.81,361013.76,427262.48,268091.01,264820.24,296377.49,300500.15,266431.44,289231.95,264134.52
2024-02-02,281080.6,267417.84,153312.58,153312.58,5669.97,6750.15,6402.73,6512.78,6393.44,5921.2,6609.4,6414.07,348900.74,392643.08,416253.34,393486.32,323316.44,379475.81,361013.76,239216.2,268091.01,264820.24,296377.49,300500.15,266431.44,289231.95
2024-02-03,278566.75,242671.75,139711.11,139711.11,6095.6,6056.55,6750.15,6402.73,6512.78,6393.44,5921.2,6609.4,281080.6,348900.74,392643.08,416253.34,393486.32,323316.44,379475.81,267417.84,239216.2,268091.01,264820.24,296377.49,300500.15,266431.44
2024-02-04,200380.69,332364.22,143243.94,143243.94,4219.71,6124.64,6056.55,6750.15,6402.73,6512.78,6393.44,5921.2,278566.75,281080.6,348900.74,392643.08,416253.34,393486.32,323316.44,242671.75,267417.84,239216.2,268091.01,264820.24,296377.49,300500.15
2024-02-05,250095.37,306286.66,160155.89,160155.89,5607.33,4413.23,6124.64,6056.55,6750.15,6402.73,6512.78,6393.44,200380.69,278566.75,281080.6,348900.74,392643.08,416253.34,393486.32,332364.22,242671.75,267417.84,239216.2,268091.01,264820.24,296377.49
2024-02-06,260963.39,311292.99,170887.18,170887.18,5461.63,5830.7,4413.23,6124.64,6056.55,6750.15,6402.73,6512.78,250095.37,200380.69,278566.75,281080.6,348900.74,392643.08,416253.34,306286.66,332364.22,242671.75,267417.84,239216.2,268091.01,264820.24
2024-02-07,274350.45,268801.04,156845.76,156845.76,5720.97,5558.04,5830.7,4413.23,6124.64,6056.55,6750.15,6402.73,260963.39,250095.37,200380.69,278566.75,281080.6,348900.74,392643.08,311292.99,306286.66,332364.22,242671.75,267417.84,239216.2,268091.01
2024-02-08,285676.68,270054.82,162057.15,162057.15,5704.01,5622.75,5558.04,5830.7,4413.23,6124.64,6056.55,6750.15,274350.45,260963.39,250095.37,200380.69,278566.75,281080.6,348900.74,268801.04,311292.99,306286.66,332364.22,242671.75,267417.84,239216.2
2024-02-09,308977.99,278885.72,167780.48,167780.48,5800.99,5720.3,5622.75,5558.04,5830.7,4413.23,6124.64,6056.55,285676.68,274350.45,260963.39,250095.37,200380.69,278566.75,281080.6,270054.82,268801.04,311292.99,306286.66,332364.22,242671.75,267417.84
2024-02-10,308977.99,278885.72,159084.98,159084.98,5639.3,5728.71,5720.3,5622.75,5558.04,5830.7,4413.23,6124.64,308977.99,285676.68,274350.45,260963.39,250095.37,200380.69,278566.75,278885.72,270054.82,268801.04,311292.99,306286.66,332364.22,242671.75
2024-02-11,208744.47,323326.88,151768.08,151768.08,4132.4,5647.42,5728.71,5720.3,5622.75,5558.04,5830.7,4413.23,308977.99,308977.99,285676.68,274350.45,260963.39,250095.37,200380.69,278885.72,278885.72,270054.82,268801.04,311292.99,306286.66,332364.22
2024-02-12,309677.78,290262.46,177340.91,177340.91,5897.7,4286.22,5647.42,5728.71,5720.3,5622.75,5558.04,5830.7,208744.47,308977.99,308977.99,285676.68,274350.45,260963.39,250095.37,323326.88,278885.72,278885.72,270054.82,268801.04,311292.99,306286.66
2024-02-13,320912.49,292592.95,187533.93,187533.93,5841.73,5969.97,4286.22,5647.42,5728.71,5720.3,5622.75,5558.04,309677.78,208744.47,308977.99,308977.99,285676.68,274350.45,260963.39,290262.46,323326.88,278885.72,278885.72,270054.82,268801.04,311292.99
2024-02-14,298279.58,299351.89,176510.26,176510.26,5417.55,5800.24,5969.97,4286.22,5647.42,5728.71,5720.3,5622.75,320912.49,309677.78,208744.47,308977.99,308977.99,285676.68,274350.45,292592.95,290262.46,323326.88,278885.72,278885.72,270054.82,268801.04
2024-02-15,266106.61,308578.07,165493.13,165493.13,4904.79,5414.29,5800.24,5969.97,4286.22,5647.42,5728.71,5720.3,298279.58,320912.49,309677.78,208744.47,308977.99,308977.99,285676.68,299351.89,292592.95,290262.46,323326.88,278885.72,278885.72,270054.82
2024-02-16,254863.52,301197.82,162603.26,162603.26,4757.88,5048.25,5414.29,5800.24,5969.97,4286.22,5647.42,5728.71,266106.61,298279.58,320912.49,309677.78,208744.47,308977.99,308977.99,308578.07,299351.89,292592.95,290262.46,323326.88,278885.72,278885.72
2024-02-17,238399.19,319012.26,158925.76,158925.76,4221.24,4813.34,5048.25,5414.29,5800.24,5969.97,4286.22,5647.42,254863.52,266106.61,298279.58,320912.49,309677.78,208744.47,308977.99,301197.82,308578.07,299351.89,292592.95,290262.46,323326.88,278885.72
2024-02-18,190901.67,309137.42,127296.97,127296.97,3725.35,4266.13,4813.34,5048.25,5414.29,5800.24,5969.97,4286.22,238399.19,254863.52,266106.61,298279.58,320912.49,309677.78,208744.47,319012.26,301197.82,308578.07,299351.89,292592.95,290262.46,323326.88
2024-02-19,238008.65,317830.85,157697.6,157697.6,4034.97,3744.33,4266.13,4813.34,5048.25,5414.29,5800.24,5969.97,190901.67,238399.19,254863.52,266106.61,298279.58,320912.49,309677.78,309137.42,319012.26,301197.82,308578.07,299351.89,292592.95,290262.46
2024-02-20,226909.98,333515.67,155100.29,155100.29,3876.59,4041.25,3744.33,4266.13,4813.34,5048.25,5414.29,5800.24,238008.65,190901.67,238399.19,254863.52,266106.61,298279.58,320912.49,317830.85,309137.42,319012.26,301197.82,308578.07,299351.89,292592.95
2024-02-21,247695.39,336042.13,156654.89,156654.89,3947.24,3914.29,4041.25,3744.33,4266.13,4813.34,5048.25,5414.29,226909.98,238008.65,190901.67,238399.19,254863.52,266106.61,298279.58,333515.67,317830.85,309137.42,319012.26,301197.82,308578.07,299351.89
2024-02-22,278275.26,355964.83,185278.58,184731.76,4120.41,4031.7,3914.29,4041.25,3744.33,4266.13,4813.34,5048.25,247695.39,226909.98,238008.65,190901.67,238399.19,254863.52,266106.61,336042.13,333515.67,317830.85,309137.42,319012.26,301197.82,308578.07
2024-02-23,312469.55,313696.38,185294.95,185308.55,4983.16,4183.44,4031.7,3914.29,4041.25,3744.33,4266.13,4813.34,278275.26,247695.39,226909.98,238008.65,190901.67,238399.19,254863.52,355964.83,336042.13,333515.67,317830.85,309137.42,319012.26,301197.82
2024-02-24,321529.47,292396.04,191373.86,191373.86,5122.12,5046.42,4183.44,4031.7,3914.29,4041.25,3744.33,4266.13,312469.55,278275.26,247695.39,226909.98,238008.65,190901.67,238399.19,313696.38,355964.83,336042.13,333515.67,317830.85,309137.42,319012.26
2024-02-25,241041.29,347305.91,162973.16,162973.16,3814.36,5066.21,5046.42,4183.44,4031.7,3914.29,4041.25,3744.33,321529.47,312469.55,278275.26,247695.39,226909.98,238008.65,190901.67,292396.04,313696.38,355964.83,336042.13,333515.67,317830.85,309137.42
2024-02-26,286424.52,319550.5,188660.88,188660.88,4811.37,3848.27,5066.21,5046.42,4183.44,4031.7,3914.29,4041.25,241041.29,321529.47,312469.55,278275.26,247695.39,226909.98,238008.65,347305.91,292396.04,313696.38,355964.83,336042.13,333515.67,317830.85
2024-02-27,260392.04,346445.26,181355.16,181355.16,4003.14,4828.39,3848.27,5066.21,5046.42,4183.44,4031.7,3914.29,286424.52,241041.29,321529.47,312469.55,278275.26,247695.39,226909.98,319550.5,347305.91,292396.04,313696.38,355964.83,336042.13,333515.67
2024-02-28,222878.97,301908.07,147763.01,147763.01,3973.04,4065.76,4828.39,3848.27,5066.21,5046.42,4183.44,4031.7,260392.04,286424.52,241041.29,321529.47,312469.55,278275.26,247695.39,346445.26,319550.5,347305.91,292396.04,313696.38,355964.83,336042.13
2024-02-29,252322.82,272312.14,153740.61,153740.61,4836.18,3974.82,4065.76,4828.39,3848.27,5066.21,5046.42,4183.44,222878.97,260392.04,286424.52,241041.29,321529.47,312469.55,278275.26,301908.07,346445.26,319550.5,347305.91,292396.04,313696.38,355964.83
2024-03-01,223002.23,264165.88,136248.42,136248.42,4569.99,4942.23,3974.82,4065.76,4828.39,3848.27,5066.21,5046.42,252322.82,222878.97,260392.04,286424.52,241041.29,321529.47,312469.55,272312.14,301908.07,346445.26,319550.5,347305.91,292396.04,313696.38
